timestamp,ax,ay,az,gx,gy,gz
494007,0.606689453,-0.723754883,0.382080078,3.051757813,-8.056640625,4.516601563
494033,0.598632813,-0.752685547,0.382202148,4.699707031,-5.249023438,1.647949219
494059,0.606445313,-0.76171875,0.416870117,5.126953125,-2.380371094,-3.601074219
494085,0.606689453,-0.712646484,0.463623047,3.90625,-4.516601563,-7.263183594
494112,0.602905273,-0.659545898,0.466430664,4.516601563,-6.652832031,-6.530761719
494138,0.594726563,-0.641845703,0.45703125,3.601074219,-9.887695313,-3.784179688
494164,0.606445313,-0.659057617,0.416137695,2.685546875,-12.63427734,-1.159667969
494190,0.602539063,-0.686523438,0.392211914,3.173828125,-11.96289063,-1.525878906
494217,0.608276367,-0.72644043,0.361206055,4.8828125,-8.850097656,-3.173828125
494243,0.603149414,-0.711547852,0.378662109,7.32421875,-5.37109375,-6.286621094
494269,0.601318359,-0.713989258,0.394897461,10.00976563,-2.258300781,-8.850097656
494295,0.611206055,-0.732788086,0.3828125,13.24462891,0.122070313,-11.90185547
494322,0.626831055,-0.755737305,0.353271484,23.19335938,4.760742188,-17.39501953
494348,0.642700195,-0.811767578,0.330200195,42.05322266,15.86914063,-27.03857422
494374,0.611206055,-0.788085938,0.335571289,57.80029297,20.69091797,-33.93554688
494401,0.58203125,-0.713012695,0.355957031,85.99853516,26.85546875,-45.77636719
494427,0.557617188,-0.617553711,0.395629883,111.6943359,30.82275391,-53.34472656
494453,0.545776367,-0.560302734,0.416015625,128.7841797,34.30175781,-56.88476563
494479,0.513671875,-0.465454102,0.470092773,147.3999023,37.04833984,-61.27929688
494505,0.518676758,-0.345947266,0.517822266,150.3295898,35.52246094,-62.92724609
494532,0.508422852,-0.24621582,0.543212891,152.8320313,35.58349609,-64.20898438
494558,0.5,-0.178222656,0.565185547,163.7573242,37.96386719,-64.88037109
494584,0.467651367,-0.059326172,0.631103516,174.1333008,38.0859375,-62.43896484
494610,0.445922852,0.071533203,0.63671875,172.8515625,36.1328125,-60.11962891
494636,0.447875977,0.141235352,0.609985352,172.7905273,37.53662109,-59.26513672
494662,0.367919922,0.258056641,0.636962891,172.0581055,39.24560547,-57.80029297
494688,0.323486328,0.353271484,0.623535156,164.2456055,36.86523438,-57.37304688
494714,0.366210938,0.43371582,0.572509766,152.2216797,35.82763672,-57.31201172
494741,0.301269531,0.504760742,0.619506836,146.484375,43.45703125,-60.97412109
494767,0.277832031,0.544067383,0.608886719,141.2963867,46.56982422,-63.17138672
494793,0.283569336,0.66418457,0.604492188,133.972168,50.35400391,-62.5
494819,0.23815918,0.70690918,0.667724609,126.0986328,60.546875,-70.67871094
494845,0.189086914,0.761108398,0.679199219,120.8496094,60.18066406,-75.98876953
494872,0.064575195,0.92590332,0.704101563,119.5678711,61.58447266,-78.30810547
494898,0.033569336,0.989868164,0.710693359,107.0556641,45.47119141,-74.46289063
494924,0.144897461,0.818847656,0.570068359,104.2480469,35.52246094,-87.890625
494950,-0.044067383,1.20690918,0.703857422,94.97070313,34.66796875,-80.74951172
494976,-0.049072266,1.087646484,0.645996094,50.90332031,6.958007813,-63.84277344
495002,-0.042236328,1.05480957,0.630493164,46.75292969,-4.028320313,-54.01611328
495029,-0.008056641,1.127197266,0.657836914,41.93115234,-11.53564453,-48.52294922
495055,0.063964844,1.188110352,0.64453125,27.40478516,-19.10400391,-45.28808594
495081,0.013916016,1.130004883,0.640380859,17.39501953,-9.094238281,-47.54638672
495107,-0.065673828,1.068359375,0.549804688,20.87402344,-10.80322266,-37.17041016
495133,-0.114501953,1.10559082,0.40612793,29.41894531,-4.028320313,-31.49414063
495160,-0.060913086,0.979614258,0.384765625,5.126953125,-27.34375,-15.13671875
495186,-0.052124023,0.940307617,0.397949219,6.713867188,-23.86474609,-12.93945313
495212,-0.037109375,0.923583984,0.3671875,21.42333984,-11.47460938,-15.44189453
